ID,TestName,Status,Type,US_ID,TC_ID,Artifact,ExecutionTime
1367,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-03 16:28:10
1368,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-03 16:28:10
1369,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-03 16:28:10
1370,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-03 16:28:11
1371,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-03 16:28:12
1372,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-03 16:28:12
1373,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251003_162816.json",2025-10-03 16:28:16
1374,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251003_162818.json",2025-10-03 16:28:18
1375,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251003_162818.json",2025-10-03 16:28:18
1376,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251003_162818.json",2025-10-03 16:28:18
1377,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251003_162818.json",2025-10-03 16:28:18
1378,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251003_162818.json",2025-10-03 16:28:18
1379,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251003_162818.json",2025-10-03 16:28:18
1380,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251003_162818.json",2025-10-03 16:28:18
1381,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251003_162818.json",2025-10-03 16:28:18
1382,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251003_162818.json",2025-10-03 16:28:18
1383,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-03 17:20:48
1384,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-03 17:20:48
1385,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-03 17:20:48
1386,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-03 17:20:48
1387,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-03 17:20:48
1388,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-03 17:20:48
1389,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-03 17:20:48
1390,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-03 17:20:48
1391,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-03 17:20:49
1392,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-03 17:20:49
1393,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251003_172053.json",2025-10-03 17:20:53
1394,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251003_172054.json",2025-10-03 17:20:54
1395,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251003_172054.json",2025-10-03 17:20:54
1396,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251003_172054.json",2025-10-03 17:20:54
1397,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251003_172054.json",2025-10-03 17:20:54
1398,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251003_172054.json",2025-10-03 17:20:54
1399,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251003_172054.json",2025-10-03 17:20:54
1400,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251003_172054.json",2025-10-03 17:20:54
1401,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251003_172054.json",2025-10-03 17:20:54
1402,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251003_172054.json",2025-10-03 17:20:54
1403,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-03 18:00:16
1404,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-03 18:00:16
1405,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-03 18:00:16
1406,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-03 18:00:16
1407,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-03 18:00:16
1408,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-03 18:00:17
1409,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-03 18:00:17
1410,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-03 18:00:17
1411,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-03 18:00:18
1412,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-03 18:00:19
1413,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251003_180021.json",2025-10-03 18:00:21
1414,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251003_180023.json",2025-10-03 18:00:23
1415,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251003_180023.json",2025-10-03 18:00:23
1416,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251003_180023.json",2025-10-03 18:00:23
1417,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251003_180023.json",2025-10-03 18:00:23
1418,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251003_180023.json",2025-10-03 18:00:23
1419,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251003_180023.json",2025-10-03 18:00:23
1420,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251003_180023.json",2025-10-03 18:00:23
1421,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251003_180023.json",2025-10-03 18:00:23
1422,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251003_180023.json",2025-10-03 18:00:23
1423,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-03 18:49:19
1424,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-03 18:49:19
1425,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-03 18:49:19
1426,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-03 18:49:19
1427,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-03 18:49:19
1428,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-03 18:49:19
1429,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-03 18:49:19
1430,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-03 18:49:19
1431,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-03 18:49:20
1432,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-03 18:49:21
1433,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251003_184923.json",2025-10-03 18:49:23
1434,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251003_184924.json",2025-10-03 18:49:24
1435,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251003_184924.json",2025-10-03 18:49:24
1436,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251003_184924.json",2025-10-03 18:49:24
1437,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251003_184924.json",2025-10-03 18:49:24
1438,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251003_184924.json",2025-10-03 18:49:24
1439,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251003_184924.json",2025-10-03 18:49:24
1440,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251003_184924.json",2025-10-03 18:49:24
1441,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251003_184924.json",2025-10-03 18:49:24
1442,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251003_184924.json",2025-10-03 18:49:24
1443,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-05 17:54:19
1444,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-05 17:54:19
1445,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-05 17:54:19
1446,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-05 17:54:19
1447,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-05 17:54:19
1448,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-05 17:54:19
1449,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-05 17:54:19
1450,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-05 17:54:21
1451,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-05 17:54:21
1452,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-05 17:54:21
1453,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251005_175424.json",2025-10-05 17:54:24
1454,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251005_175425.json",2025-10-05 17:54:25
1455,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251005_175425.json",2025-10-05 17:54:25
1456,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251005_175425.json",2025-10-05 17:54:25
1457,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251005_175425.json",2025-10-05 17:54:25
1458,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251005_175425.json",2025-10-05 17:54:25
1459,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251005_175425.json",2025-10-05 17:54:25
1460,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251005_175425.json",2025-10-05 17:54:25
1461,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251005_175425.json",2025-10-05 17:54:25
1462,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251005_175425.json",2025-10-05 17:54:25
1463,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 15:27:48
1464,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 15:27:48
1465,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 15:27:48
1466,testConfirmationPage,FAIL,UI,US108,Verify Confirmation Page,"",2025-10-06 15:27:48
1467,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 15:27:48
1468,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 15:27:48
1469,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 15:27:48
1470,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 15:27:49
1471,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 15:27:50
1472,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 15:27:50
1473,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_152753.json",2025-10-06 15:27:53
1474,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_152754.json",2025-10-06 15:27:54
1475,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_152754.json",2025-10-06 15:27:54
1476,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_152754.json",2025-10-06 15:27:54
1477,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_152754.json",2025-10-06 15:27:54
1478,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_152754.json",2025-10-06 15:27:54
1479,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_152754.json",2025-10-06 15:27:54
1480,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_152754.json",2025-10-06 15:27:54
1481,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_152754.json",2025-10-06 15:27:54
1482,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_152754.json",2025-10-06 15:27:54
1483,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 15:28:23
1484,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 15:28:23
1485,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-06 15:28:23
1486,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 15:28:23
1487,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 15:28:23
1488,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 15:28:23
1489,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 15:28:23
1490,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 15:28:24
1491,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 15:28:25
1492,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 15:28:25
1493,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_152828.json",2025-10-06 15:28:28
1494,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_152829.json",2025-10-06 15:28:29
1495,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_152829.json",2025-10-06 15:28:29
1496,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_152829.json",2025-10-06 15:28:29
1497,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_152829.json",2025-10-06 15:28:29
1498,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_152829.json",2025-10-06 15:28:29
1499,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_152829.json",2025-10-06 15:28:29
1500,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_152829.json",2025-10-06 15:28:29
1501,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_152829.json",2025-10-06 15:28:29
1502,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_152829.json",2025-10-06 15:28:29
1503,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-06 15:34:01
1504,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 15:34:01
1505,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 15:34:01
1506,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 15:34:01
1507,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 15:34:01
1508,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 15:34:01
1509,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 15:34:01
1510,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 15:34:02
1511,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 15:34:03
1512,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 15:34:03
1513,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_153406.json",2025-10-06 15:34:06
1514,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_153407.json",2025-10-06 15:34:07
1515,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_153407.json",2025-10-06 15:34:07
1516,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_153407.json",2025-10-06 15:34:07
1517,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_153407.json",2025-10-06 15:34:07
1518,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_153407.json",2025-10-06 15:34:07
1519,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_153407.json",2025-10-06 15:34:07
1520,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_153407.json",2025-10-06 15:34:07
1521,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_153407.json",2025-10-06 15:34:07
1522,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_153407.json",2025-10-06 15:34:07
1523,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 15:45:48
1524,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 15:45:48
1525,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-06 15:45:48
1526,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 15:45:48
1527,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 15:45:48
1528,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 15:45:48
1529,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 15:45:49
1530,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 15:45:49
1531,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 15:45:50
1532,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 15:45:50
1533,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_154554.json",2025-10-06 15:45:54
1534,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_154555.json",2025-10-06 15:45:55
1535,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_154555.json",2025-10-06 15:45:55
1536,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_154555.json",2025-10-06 15:45:55
1537,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_154555.json",2025-10-06 15:45:55
1538,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_154555.json",2025-10-06 15:45:55
1539,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_154555.json",2025-10-06 15:45:55
1540,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_154555.json",2025-10-06 15:45:55
1541,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_154555.json",2025-10-06 15:45:55
1542,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_154555.json",2025-10-06 15:45:55
1543,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 15:47:23
1544,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 15:47:23
1545,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-06 15:47:23
1546,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 15:47:23
1547,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 15:47:23
1548,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 15:47:23
1549,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 15:47:23
1550,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 15:47:23
1551,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 15:47:25
1552,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 15:47:25
1553,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_154727.json",2025-10-06 15:47:27
1554,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_154728.json",2025-10-06 15:47:28
1555,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_154728.json",2025-10-06 15:47:28
1556,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_154728.json",2025-10-06 15:47:28
1557,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_154728.json",2025-10-06 15:47:29
1558,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_154728.json",2025-10-06 15:47:29
1559,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_154728.json",2025-10-06 15:47:29
1560,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_154728.json",2025-10-06 15:47:29
1561,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_154728.json",2025-10-06 15:47:29
1562,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_154728.json",2025-10-06 15:47:29
1563,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_154829.json",2025-10-06 15:48:30
1564,testConfirmationPage,PASS,UI,US108,Verify Confirmation Page,"",2025-10-06 15:48:32
1565,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 15:48:32
1566,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 15:48:32
1567,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 15:48:33
1568,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 15:48:33
1569,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 15:48:33
1570,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_154833.json",2025-10-06 15:48:33
1571,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_154833.json",2025-10-06 15:48:33
1572,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_154833.json",2025-10-06 15:48:33
1573,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_154833.json",2025-10-06 15:48:33
1574,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_154833.json",2025-10-06 15:48:33
1575,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_154833.json",2025-10-06 15:48:33
1576,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_154833.json",2025-10-06 15:48:33
1577,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_154833.json",2025-10-06 15:48:33
1578,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_154833.json",2025-10-06 15:48:33
1579,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 15:48:34
1580,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 15:48:34
1581,testPurchaseFlight,PASS,UI,US107,Purchase Flight,"",2025-10-06 15:48:35
1582,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 15:48:35
1583,testDeletePost,PASS,API,US206,Delete a post,"artifacts/api/testDeletePost_20251006_155757.json",2025-10-06 15:57:58
1584,testHomePageTitle,PASS,UI,US101,Verify Home Page Title,"",2025-10-06 15:58:00
1585,testFlightSelectionPage,PASS,UI,US110,Verify Flight Selection Page UI Elements,"",2025-10-06 15:58:00
1586,testNavigateToHomePage,PASS,UI,US109,Navigate to Home Page,"",2025-10-06 15:58:00
1587,testPurchasePageContainsForm,PASS,UI,US105,Verify Purchase Page Contains Form,"",2025-10-06 15:58:00
1588,testConfirmationPage,FAIL,UI,US108,Verify Confirmation Page,"",2025-10-06 15:58:00
1589,testHomePageContainsDepartureAndDestination,PASS,UI,US102,Verify Departure and Destination fields exist on Home Page,"",2025-10-06 15:58:00
1590,testGetSingleUser,PASS,API,US208,Get single user by ID,"artifacts/api/testGetSingleUser_20251006_155800.json",2025-10-06 15:58:00
1591,testGetCommentsForPost,PASS,API,US209,Get comments for a post,"artifacts/api/testGetCommentsForPost_20251006_155800.json",2025-10-06 15:58:00
1592,testCreatePost,PASS,API,US203,Create a new post,"artifacts/api/testCreatePost_20251006_155800.json",2025-10-06 15:58:00
1593,testGetAllPosts,PASS,API,US201,Get all posts,"artifacts/api/testGetAllPosts_20251006_155800.json",2025-10-06 15:58:00
1594,testPatchPost,PASS,API,US205,Patch an existing post,"artifacts/api/testPatchPost_20251006_155800.json",2025-10-06 15:58:00
1595,testGetAllUsers,PASS,API,US207,Get all users,"artifacts/api/testGetAllUsers_20251006_155800.json",2025-10-06 15:58:00
1596,testCreateComment,PASS,API,US210,Create a comment,"artifacts/api/testCreateComment_20251006_155800.json",2025-10-06 15:58:00
1597,testUpdatePost,PASS,API,US204,Update an existing post,"artifacts/api/testUpdatePost_20251006_155800.json",2025-10-06 15:58:00
1598,testGetSinglePost,PASS,API,US202,Get single post by ID,"artifacts/api/testGetSinglePost_20251006_155800.json",2025-10-06 15:58:00
1599,testSelectFirstFlight,PASS,UI,US104,Select First Flight from Flights Page,"",2025-10-06 15:58:01
1600,testFlightSearchNavigation,PASS,UI,US103,Verify Flight Search Navigation from Home Page,"",2025-10-06 15:58:01
1601,testFillPurchaseForm,PASS,UI,US106,Fill Purchase Form,"",2025-10-06 15:58:03
